id,cid,label,ChineseSimplified,ChineseTraditional,English,Japanese,Korean,French,German,Spanish,Portuguese,Russian,Turkish,Thai,Indonesian,Vietnamese,Italian,Polish,Dutch,Swedish,Norwegian,Danish,Finnish,Ukrainian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100185,刀法,,刀法,刀法,Blade Technique,刀法,도법,Technique de lame,Klingentechnik,Técnicas de hoja,Técnica de lâmina,Техника клинка,Bıçak teknikleri,เทคนิครับดาบ,Teknik bilah,Kỹ thuật đao,Tecniche della lama,Techniki ostrza,Bladtechnieken,Bladteknik,Bladteknikk,Bladteknik,Terätekniikka,Техніка клинка,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100186,剑术,,剑术,剑术,Swordsmanship,剣術,검술,Escrime,Fechtkunst,Esgrima,Esgrima,Фехтование,Kılıç kullanma,วิชาดาบ,Ilmu pedang,Kiếm thuật,Scherma,Szermierka,Schermkunst,Fäktkonst,Fekting,Fægtning,Miekkailu,Фехтування,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100187,驯兽,,驯兽,驯兽,Beast Taming,獣馴らし,길들이기,Dressage d’animaux,Tierbändigung,Domar bestias,Domar feras,Укрощение зверей,Hayvan terbiyesi,การฝึกสัตว์,Penjinakan binatang,Thuần phục thú,Addomesticamento,Tresura zwierząt,Dieren temmen,Djurtämjning,Dyr-temming,Dyre tæmning,Eläinten kesyttäminen,Приручення звірів,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100188,扇,,{sub}朝{obj}的{part}一巴掌呼了过去!,{sub}朝{obj}的{part}一巴掌呼了过去!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100189,捶,,{sub}举起拳头朝{obj}的{part}打了过去!,{sub}举起拳头朝{obj}的{part}打了过去!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100190,抓,,{sub}朝{obj}的{part}一爪抓了过去！,{sub}朝{obj}的{part}一爪抓了过去！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100191,撞,,{sub}冲向{obj}，狠狠地撞了过去！,{sub}冲向{obj}，狠狠地撞了过去！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100192,踢,,{sub}飞起一脚，踢向了{obj}的{part}！,{sub}飞起一脚，踢向了{obj}的{part}！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100193,砸,,{sub}举起{weapon}，砸向了{obj}的{part}！,{sub}举起{weapon}，砸向了{obj}的{part}！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100194,闪,,{sub}身形一闪，躲了过去。,{sub}身形一闪，躲了过去。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100195,挡,,{sub}举双臂，挡住了这一击。,{sub}举双臂，挡住了这一击。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100196,烹饪,,{sub}开始使用{obj}烹饪。,{sub}開始使用{obj}烹飪。,{sub} begins cooking using {obj}.,{sub}は{obj}を使って料理を始める。,{sub}이 {obj}을(를) 사용하여 요리를 시작한다.,{sub} commence à cuisiner en utilisant {obj}.,{sub} beginnt mit {obj} zu kochen.,{sub} comienza a cocinar usando {obj}.,{sub} começa a cozinhar usando {obj}.,"{sub} начинает готовить, используя {obj}.",{sub} {obj} kullanarak pişirmeye başlar.,{sub}เริ่มใช้{obj}ประกอบอาหาร,{sub} mulai memasak menggunakan {obj}.,{sub} bắt đầu nấu ăn bằng {obj}.,{sub} inizia a cucinare usando {obj}.,"{sub} zaczyna gotować, używając {obj}.",{sub} begint met koken met {obj}.,{sub} börjar laga mat med {obj}.,{sub} begynner å lage mat med {obj}.,{sub} begynder at lave mad med {obj}.,{sub} alkaa kokata käyttäen {obj}.,"{sub} починає готувати, використовуючи {obj}.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100197,炼药,,{sub}开始使用{obj}炼药。,{sub}開始使用{obj}煉藥。,{sub} begins brewing potions using {obj}.,{sub}は{obj}を使って煎じ物を作り始める。,{sub}이 {obj}을(를) 사용해 약을 달이기 시작한다.,{sub} commence à préparer des potions avec {obj}.,"{sub} beginnt, mit {obj} Tränke zu brauen.",{sub} comienza a elaborar pociones con {obj}.,{sub} começa a preparar poções usando {obj}.,"{sub} начинает варить зелья, используя {obj}.",{sub} {obj} kullanarak iksir yapmaya başlar.,{sub}เริ่มใช้{obj}ต้มยา,{sub} mulai meracik ramuan menggunakan {obj}.,{sub} bắt đầu nấu thuốc bằng {obj}.,{sub} inizia a preparare pozioni usando {obj}.,{sub} zaczyna warzyć mikstury używając {obj}.,{sub} begint met het brouwen van drankjes met {obj}.,{sub} börjar brygga drycker med {obj}.,{sub} begynner å brygge eliksirer med {obj}.,{sub} begynder at brygge drikke med {obj}.,{sub} alkaa tehdä juomia käyttäen {obj}.,"{sub} починає варити зілля, використовуючи {obj}.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100198,炼金,,{sub}开始使用{obj}炼金。,{sub}開始使用{obj}煉金。,{sub} begins alchemy using {obj}.,{sub}は{obj}を使って錬金を始める。,{sub}이 {obj}을(를) 사용하여 연금술을 시작한다.,{sub} commence l’alchimie avec {obj}.,{sub} beginnt Alchemie mit {obj}.,{sub} comienza la alquimia usando {obj}.,{sub} começa alquimia usando {obj}.,{sub} начинает проводить алхимию с помощью {obj}.,{sub} {obj} kullanarak simya yapmaya başlar.,{sub}เริ่มใช้{obj}ดำเนินการเล่นแร่แปรธาตุ,{sub} mulai melakukan alkimia menggunakan {obj}.,{sub} bắt đầu luyện kim bằng {obj}.,{sub} inizia l’alchimia usando {obj}.,{sub} zaczyna alchemię używając {obj}.,{sub} begint met alchemie met {obj}.,{sub} börjar med alkemi med {obj}.,{sub} begynner med alkymi ved bruk av {obj}.,{sub} begynder alkymi med {obj}.,{sub} alkaa harjoittaa alkemiaa käyttäen {obj}.,"{sub} починає алхімію, використовуючи {obj}.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100199,锻造,,{sub}开始使用{obj}锻造。,{sub}開始使用{obj}鍛造。,{sub} begins forging using {obj}.,{sub}は{obj}を使って鍛造を始める。,{sub}이 {obj}을(를) 사용해 단조를 시작한다.,{sub} commence la forge avec {obj}.,{sub} beginnt mit {obj} zu schmieden.,{sub} comienza a forjar usando {obj}.,{sub} começa a forjar usando {obj}.,"{sub} начинает ковать, используя {obj}.",{sub} {obj} kullanarak dövme işlemine başlar.,{sub}เริ่มใช้{obj}ตีเหล็ก,{sub} mulai menempa menggunakan {obj}.,{sub} bắt đầu rèn bằng {obj}.,{sub} inizia a forgiare usando {obj}.,{sub} zaczyna kuć używając {obj}.,{sub} begint te smeden met {obj}.,{sub} börjar smida med {obj}.,{sub} begynner å smi med {obj}.,{sub} begynder at smede med {obj}.,{sub} alkaa takoa käyttäen {obj}.,"{sub} починає кувати, використовуючи {obj}.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100200,制造,,{sub}开始使用{obj}制造。,{sub}開始使用{obj}製造。,{sub} begins crafting using {obj}.,{sub}は{obj}を使って製作を始める。,{sub}이 {obj}을(를) 사용해 제작을 시작한다.,{sub} commence la fabrication avec {obj}.,{sub} beginnt mit {obj} herzustellen.,{sub} comienza a fabricar usando {obj}.,{sub} começa a fabricar usando {obj}.,"{sub} начинает изготавливать, используя {obj}.",{sub} {obj} kullanarak üretmeye başlar.,{sub}เริ่มใช้{obj}ผลิตของ,{sub} mulai merakit menggunakan {obj}.,{sub} bắt đầu chế tạo bằng {obj}.,{sub} inizia a creare usando {obj}.,{sub} zaczyna wytwarzać używając {obj}.,{sub} begint met vervaardigen met {obj}.,{sub} börjar tillverka med {obj}.,{sub} begynner å produsere med {obj}.,{sub} begynder at fremstille med {obj}.,{sub} alkaa valmistaa käyttäen {obj}.,"{sub} починає виготовляти, використовуючи {obj}.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100201,隐匿,,{sub}隐匿了身影。,{sub}隱匿了身影。,{sub} concealed their presence.,{sub}は姿を隠した。,{sub}이 몸을 숨겼다.,{sub} s’est dissimulé.,{sub} verbarg seine Gestalt.,{sub} ocultó su presencia.,{sub} ocultou a sua presença.,{sub} скрыл свою фигуру.,{sub} varlığını gizledi.,{sub}ซ่อนเร้นตัวตน,{sub} menyembunyikan dirinya.,{sub} ẩn đi bóng dáng.,{sub} si è nascosto.,{sub} ukrył swoją sylwetkę.,{sub} verborg zijn verschijning.,{sub} dolde sin närvaro.,{sub} skjulte sin skikkelse.,{sub} skjulte sin skikkelse.,{sub} kätki esiintymisensä.,{sub} сховав свою постать.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100202,横斩,,{sub}施展了横斩！,{sub}施展了橫斬！,{sub} performed a Horizontal Slash!,{sub}は横斬を放った！,{sub}이 가로베기를 시전했다!,{sub} a lancé une Fente Horizontale !,{sub} führte den Horizontalhieb aus!,{sub} ejecutó el Corte Horizontal!,{sub} executou o Golpe Horizontal!,{sub} выполнил горизонтальный удар!,{sub} yatay darbeyi yaptı!,{sub}ใช้ท่า横斩!,{sub} melakukan Serangan Horizontal!,{sub} thực hiện Chém Ngang!,{sub} eseguì il Colpo Orizzontale!,{sub} wykonał cięcie poziome!,{sub} voerde de Horizontale Slag uit!,{sub} utförde Horisontalslaget!,{sub} utførte Horisontalslaget!,{sub} udførte den Horisontale Slag!,{sub} suoritti Vaakasuoran iskun!,{sub} виконано горизонтальне рубання!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100203,旋风斩,,{sub}施展了旋风斩！,{sub}施展了旋風斬！,{sub} performed a Whirlwind Slash!,{sub}は旋風斬を放った！,{sub}이 회오리베기를 시전했다!,{sub} a lancé une Fente Tourbillonnante !,{sub} führte den Wirbelhieb aus!,{sub} ejecutó el Corte Torbellino!,{sub} executou o Golpe Furacão!,{sub} выполнил Удар Вихря!,{sub} kasırga darbeyi yaptı!,{sub}ใช้ท่า旋风斩!,{sub} melakukan Serangan Angin Puting Beliung!,{sub} thực hiện Chém Lốc Xoáy!,{sub} eseguì il Colpo Turbinante!,{sub} wykonał cięcie wirujące!,{sub} voerde de Wervelslag uit!,{sub} utförde Virvelhugg!,{sub} utførte Virvelhugg!,{sub} udførte den Virvelhug!,{sub} suoritti Pyörremyrsky iskun!,{sub} виконано удар вихору!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100204,雷霆斩,,{sub}施展了雷霆斩！,{sub}施展了雷霆斬！,{sub} performed Thunder Strike!,{sub}は雷霆斬を放った！,{sub}이 천둥베기를 시전했다!,{sub} a lancé la Frappe du Tonnerre !,{sub} führte den Donnerhieb aus!,{sub} ejecutó el Golpe del Trueno!,{sub} executou o Golpe do Trovão!,{sub} выполнил Удар Грома!,{sub} şimşek darbeyi yaptı!,{sub}ใช้ท่า雷霆斩!,{sub} melakukan Serangan Petir!,{sub} thực hiện Đòn Sấm Sét!,{sub} eseguì il Colpo del Tuono!,{sub} wykonał Cios Gromu!,{sub} voerde de Donderhouw uit!,{sub} utförde Åskslaget!,{sub} utførte Tordenslaget!,{sub} svinger {weapon} og utfører Tordenslaget!,{sub} utförde Tordenslaget!,{sub} виконано Удар Грому!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100205,二连斩,,{sub}施展了二连斩！,{sub}施展了二連斬！,{sub} performed Double Slash!,{sub}は二連斬を放った！,{sub}이 이연베기를 시전했다!,{sub} a lancé la Double Fente !,{sub} führte den Doppelhieb aus!,{sub} ejecutó el Corte Doble!,{sub} executou o Golpe Duplo!,{sub} выполнил Двойной Удар!,{sub} çift darbeyi yaptı!,{sub}ใช้ท่า二连斩!,{sub} melakukan Serangan Ganda!,{sub} thực hiện Chém Đôi!,{sub} eseguì il Colpo Doppio!,{sub} wykonał Podwójne Cięcie!,{sub} voerde de Dubbele Slag uit!,{sub} utförde Dubbelhugget!,{sub} utførte Dobbelslaget!,{sub} udførte den Dobbelslag!,{sub} suoritti Kaksoisiskun!,{sub} виконано Двійний Удар!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100206,乱舞斩,,{sub}施展了乱舞斩！,{sub}施展了亂舞斬！,{sub} performed Chaotic Slash!,{sub}は乱舞斬を放った！,{sub}이 난무베기를 시전했다!,{sub} a lancé la Fente Sauvage !,{sub} führte den Chaos-Hieb aus!,{sub} ejecutó el Corte Caótico!,{sub} executou o Golpe Caótico!,{sub} выполнил Хаотичный Удар!,{sub} kaotik darbeyi yaptı!,{sub}ใช้ท่า乱舞斩!,{sub} melakukan Serangan Kacau!,{sub} thực hiện Chém Loạn!,{sub} eseguì il Colpo Caotico!,{sub} wykonał Chaotyczne Cięcie!,{sub} voerde de Chaosslag uit!,{sub} utförde Kaoshugg!,{sub} utførte Kaotiske slag!,{sub} udførte den Kaotiske Slag!,{sub} suoritti Kaoottinen iskun!,{sub} виконано Хаотичний Удар!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100207,一念斩,,{sub}施展了一念斩！,{sub}施展了一念斬！,{sub} performed One Thought Slash!,{sub}は一念斬を放った！,{sub}이 일념베기를 시전했다!,{sub} a lancé la Fente de la Pensée !,{sub} führte den Gedankenhieb aus!,{sub} ejecutó el Corte de Pensamiento!,{sub} executou o Golpe do Pensamento!,{sub} выполнил Удар Мысли!,{sub} düşünce darbeyi yaptı!,{sub}ใช้ท่า{一念斩}!,{sub} melakukan Serangan Satu Pikiran!,{sub} thực hiện Chém Một Ý!,{sub} eseguì il Colpo del Pensiero!,{sub} wykonał Cięcie Myśli!,{sub} voerde de Gedachtehouw uit!,{sub} utförde Tankeslaget!,{sub} utførte Tankeslaget!,{sub} svinger {weapon} og utfører Tankeslaget!,{sub} utförde Tankeslaget!,{sub} виконано Удар Розуму!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100208,狩猎,,{obj}听从了{sub}地指令，开始狩猎。,{obj}聽從了{sub}地指令，開始狩獵。,{obj} obeyed {sub}’s command and began hunting.,{obj}は{sub}の指示に従い、狩りを始めた。,{obj}이 {sub}의 명령을 따르고 사냥을 시작했다.,{obj} obéit aux ordres de {sub} et commence la chasse.,{obj} gehorcht {sub}s Befehl und beginnt zu jagen.,{obj} obedeció la orden de {sub} y empezó a cazar.,{obj} obedeceu à ordem de {sub} e começou a caçar.,{obj} подчинился приказу {sub} и начал охоту.,"{obj}, {sub}’ın emrine uyarak avlanmaya başladı.",{obj}เชื่อฟังคำสั่งของ{sub}และเริ่มออกล่า,{obj} mengikuti perintah {sub} dan mulai berburu.,{obj} nghe theo lệnh của {sub} và bắt đầu săn bắt.,{obj} obbedì all’ordine di {sub} e iniziò a cacciare.,{obj} posłusznie wykonał rozkaz {sub} i rozpoczął polowanie.,{obj} gehoorzaamde aan het bevel van {sub} en begon met jagen.,{obj} lydde {sub}s order och började jaga.,{obj} adlød {sub}s befaling og begynte å jakte.,{obj} adlød {sub}s befaling og begyndte at jage.,{obj} noudatti {sub}:n käskyä ja aloitti metsästyksen.,{obj} підкорився наказу {sub} і почав полювання.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100209,隐匿,,{sub}的行踪变的不易察觉！,{sub}的行蹤變得不易察覺！,{sub}’s movements become harder to detect!,{sub}の動きが察知しにくくなった！,{sub}의 움직임이 눈에 띄기 어렵게 되었다!,Les mouvements de {sub} deviennent difficiles à percevoir !,Die Bewegungen von {sub} werden schwerer zu erkennen!,¡Los movimientos de {sub} se vuelven difíciles de detectar!,Os movimentos de {sub} tornam-se difíceis de perceber!,Передвижения {sub} стало труднее заметить!,{sub}’ın hareketleri fark edilmesi zor hale geldi!,การเคลื่อนไหวของ{sub}ยากต่อการสังเกต!,Gerakan {sub} menjadi sulit terdeteksi!,Cử động của {sub} trở nên khó phát hiện hơn!,I movimenti di {sub} diventano difficili da percepire!,Ruchy {sub} stają się trudne do wykrycia!,Bewegingen van {sub} worden moeilijker te zien!,{sub}s rörelser blir svårare att upptäcka!,Bevegelsene til {sub} blir vanskeligere å oppdage!,{sub}s bevægelser bliver sværere at opdage!,{sub}:n liikkeet muuttuvat vaikeammin havaittaviksi!,Рухи {sub} стали важчими для виявлення!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100210,现身,,{sub}的行踪恢复了往常。,{sub}的行蹤恢復了往常。,{sub}’s movements returned to normal.,{sub}の動きが元に戻った。,{sub}의 움직임이 평상시로 돌아왔다.,Les mouvements de {sub} redeviennent normaux.,Die Bewegungen von {sub} sind wieder normal.,Los movimientos de {sub} volvieron a la normalidad.,Os movimentos de {sub} voltaram ao normal.,Передвижения {sub} вернулись в норму.,{sub}’ın hareketleri normale döndü.,การเคลื่อนไหวของ{sub}กลับมาเป็นปกติ,Gerakan {sub} kembali normal.,Cử động của {sub} đã trở lại bình thường.,I movimenti di {sub} tornano alla normalità.,Ruchy {sub} wracają do normy.,Bewegingen van {sub} keren terug naar normaal.,{sub}s rörelser återgår till det normala.,Bevegelsene til {sub} går tilbake til normalen.,{sub}s bevægelser vender tilbage til det normale.,{sub}:n liikkeet palaavat ennalleen.,Рухи {sub} повернулися до звичного стану.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100211,极小幅度概率,,极小幅度概率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100212,是否在家,,是否在家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100213,回家,,回家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100214,自动回家,,自动回家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100215,是否不在家,,是否不在家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100216,背包是否中等程度负荷,,背包是否中等程度负荷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100217,食物是否存在,,食物是否存在,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100218,食物补给目标是否存在,,食物补给目标是否存在,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
